id,tweet,label,label_num
1.3259E+18,mmjblair bee spectator i do not believe it there is no vaccine against a coronavirus simply because of two main factors a good immunity that can fight off the virus for an extended time not weeks hit or miss the virus must not mutate that renders any vaccine useless this keeps mutating,AntiVax,1
1.32592E+18,in light of good news on the covid vaccine i wanted to take a moment to recognize the immigrants behind this effort you can read about the stories of zlem treci and uur ahin of biontechgroup here,Neutral,2
1.32595E+18,i don't want a vaccine for a virus with a survival rate but still watching the left turn into anti-vaxxers overnight because orange man bad has been a sight to behold,AntiVax,1
1.32598E+18,ap i hear the covid vaccine will turn you into a dog and make you fuck squirrels,ProVax,0
1.32598E+18,vaccines are a scam that the brainwashed and indoctrinated sheeple have come to believe as a religion you can't fix stupid #vaccine #vaccin #covid #corona,AntiVax,1
1.32601E+18,dont most vaccines take almost years to safely develop and be effective idk bout this rushed vaccine yall,AntiVax,1
1.32605E+18,coronavirus vaccine pfizer's vaccine trials show a vaccine that is via youtube this is not a good drug it is theft of your dna profile research in detail compare this by googling dr christine northrup-shocking all covid vaccine content,AntiVax,1
1.32607E+18,pfizers coronavirus vaccine is said to be effective,ProVax,0
1.32607E+18,i am not an anti-vaxer but this is one i would not take too soon to deploy and zero trust in this governments advice coronavirus matt hancock asks nhs to be ready to deploy covid vaccine from start of december,AntiVax,1
1.32609E+18,smart people i won't be caught dead taking a rushed incomplete dangerous vaccine who the hell is willing to see what happens to them me,AntiVax,1
1.32612E+18,a light at the end of the tunnel care home residents and staff first in line for pfizer vaccine #coronavirus #covid,ProVax,0
1.32614E+18,richardhorton marionkoopmans nobody should want these vaccines survived the covid flu because of their natural health and immune-system these vaccines are unproven and potentially dangerous certainly the mrna vaccines a potentially very dangerous experiment,AntiVax,1
1.32614E+18,do not take this vaccine africa do not cost covid and we have less case compare to those white people the vaccine should be tested on them for like year before us this mad animals called leader can't even give you palliative and they wanna give you a depression vaccine,AntiVax,1
1.32616E+18,tedcruz there is no covid cure this is a lie you know that there is no vaccine yet either #shameful,AntiVax,1
1.32616E+18,good perspective on the pfizer vaccine trials and what it means from calgary-raised bogochisaac #covid,ProVax,0
1.32616E+18,every nursing home in ireland could have access to a coronavirus vaccine by christmas or early in #news,Neutral,2
1.32616E+18,if its good interim results hold pfizer's covid vaccine could spare us from the lockdown instincts of joe bidens coronavirus team via wsj,ProVax,0
1.32619E+18,great news #vaccine #covid #coronavaccine,ProVax,0
1.32619E+18,nataliexdean cmyeaton avoid lethal injection bigpharm vaccine that'll wipe out immune system corona is common covid is fake g radiation poisoning is covid all media depopulation of billions by rothschild soon g invented in they do not have active g invented it,AntiVax,1
1.32621E+18,if the vaccine has a guaranteed chance of working but covid has a survival rate they are obviously not injecting you with a vaccine so what do you think it is,AntiVax,1
1.32623E+18,no surprise it will be the same everywhere don't trust the vaccine for something that of people recover from borisjohnson matthancock and realdonaldtrump,AntiVax,1
1.32624E+18,realdonaldtrump mariabartiromo whitehouse potus pfizer was not part of this administrations warp speed program they were independently working on a coronavirus vaccine thank god for them and the fact we americans will benefit no thanks to trump,Neutral,2
1.32833E+18,let's see if i got this we are celebrating a vaccine that is effective if you take it against a disease that of us won't get if we don't take it,AntiVax,1
1.32836E+18,moderna said its vaccine appears to be effective according to preliminary data from modernas ongoing study,Neutral,2
1.32876E+18,this is good if unsurprising news but curious that the imminent arrival of vaccines has coincided with the media pivot to reassuring stories about post-infective immunity to sars-cov anyway nice to no longer be in the heterodox on this issue,ProVax,0
1.32902E+18,pfizer ceo says covid vaccine candidate has passed fda safety milestone,Neutral,2
1.32906E+18,i really hope this is the vaccine we've all been waiting for and that it doesn't carry any long term risks,ProVax,0
1.32907E+18,this is huge news and if you think it isnt because the human body is effective though then you do not understand statistics or the impact of a vaccine on said statistics #covid,ProVax,0
1.32908E+18,coronavirus vaccine could be available in san bernardino county as early as next month official says via vvdailypress,Neutral,2
1.32908E+18,how might a covid vaccine travel from the manufacturer all the way to your arm listen up,Neutral,2
1.3291E+18,congratulations to the pfizer team i hope the vaccine continues to be effective and sae free great work #clinicaltrials #covidvaccine #vaccinesafety #pfizerproud,ProVax,0
1.32912E+18,jlundofficial amyathatcher well the long term side effect of getting covid is pretty bad so i'll take my chances with a vaccine that will save millions of lives and end this awful pandemic if health canada and they experts say its safe i trust them,ProVax,0
1.32914E+18,what happend to the other covid vaccine test candidates after they died,Neutral,2
1.32929E+18,covid vaccine tracking phase iii clinical trials commence for bharat biotechs covaxin read more #indiaobservers #covid,Neutral,2
1.32933E+18,im willing to get the vaccine as soon as its my turn i have almost all of the underlying conditions and so does my elderly father i dont want to catch this struggle for every breath as i die this is a question of life or death for many i dont get who wouldnt chose life,ProVax,0
1.32949E+18,mynvaxs warm covid vaccine is ready for safety tests and human clinical trials,Neutral,2
1.3296E+18,our wipe clean partition panels for covid vaccination centres are available for hire across the uk we have been supporting many universities across the country with their student testing programmes and are now working with health authorities in their planning for vaccinations,Neutral,2
1.32963E+18,serum institute of india's ceo said the oxford #covid vaccine should be available for healthcare workers and elderly people by around february and by april for the general public,Neutral,2
1.33016E+18,rderekp rpstampoflove chnginthewrld where would we be if they said that about the polio rabies smallpox vaccines just to name a few viruses there are deadly viruses that require a vaccine and there are non lethal ones that dont covid has already proven to us it is lethal,ProVax,0
1.33028E+18,sorry to disappoint those retweeting this gloom and doom news about a covid vaccine but hey good news it's fake news it's not true and here's link to reuters showing this,ProVax,0
1.33062E+18,distribution lack of national registry top hurdles for canadas covid vaccine rollout,Neutral,2
1.3309E+18,how a handful of scientists developed oxford vaccine at breakneck speed,Neutral,2
1.33093E+18,you get lockdowns or a vaccine the only two ways to control this virus you don't get to complain about both #covid,AntiVax,1
1.33118E+18,the ins and outs of #vaccine trials chemistryworld's derek lowe lays out how the trials work and why they get paused and restarted #covid,Neutral,2
1.33133E+18,astrazeneca is the rd major drug company to report late-stage data for a potential covid vaccine unlike others the astrazeneca vaccine doesnt need to be stored at cold temperatures making it easy to distribute especially in developing countries,Neutral,2
1.33175E+18,covid shows a bright future for vaccines,ProVax,0
1.33236E+18,covid vaccines are coming to miami hospitals want to figure out who will get them via miamiherald conarck,Neutral,2
1.3334E+18,no the moderna and pfizer rna vaccines against covid will not permanently alter your dna via sciencebasedmed,ProVax,0
1.33348E+18,big news #modernavaccine #covid #covidvaccine #usa #europeanunion #bignews #leoshinesbright,ProVax,0
1.33403E+18,the specter of britain beating the united states to approval on a vaccine co-developed by an american company at that may intensify pressure on us regulators benjmueller,Neutral,2
1.33423E+18,who when and how the #uk's plan for #covid #vaccination,Neutral,2
1.33424E+18,special assistant to the prime minister on national health services and one of pakistan's top physicians of infectious disease dr faisal sultan has announced that pakistan is going to start vaccinating people from april the best part free of cost #covidvaccine #covid,ProVax,0
1.33456E+18,oklahoma could receive approximately covid vaccines this month the first vaccines will got to frontline health care workers and workers in nursing homes and long-term care facilities timeline for vaccines for the general public is still tbd,Neutral,2
1.33522E+18,angiekeathly blackcat mostly because #fauci says its safe secondly the side effects of the vaccine pale in comparison to the effects of #covid,ProVax,0
1.33564E+18,study americans increasingly say they would get vaccinated for covid,Neutral,2
1.33592E+18,lshtm has long been a world leader in researching and fighting infectious disease and today is a top global source of info for #covid and thinking on vaccine confidence,Neutral,2
1.33625E+18,the first cheshire patient has received the covid vaccination you will be invited to receive the vaccine when you are eligible when invited please attend the appointments you can help by continuing to follow government guidance #covidvaccine,ProVax,0
1.32567E+18,no coronavirus vaccine for common people till covid won't vanish says aiims director randeep guleria coronavirus outbreak news,Neutral,2
1.32568E+18,btw it's nov th and coronavirus is worse than ever and there's still no vaccine it's not a hoax,ProVax,0
1.32568E+18,#nazi #vaccine policies which #nurembergtrials showed were evil are now being embedded into liberal #humanrights laws keep clapping for the #nhs jeremycorbyn #covid #lockdown #vaccine #fascism #rtoday,AntiVax,1
1.32569E+18,aiims director randeep guleria has said that common people in india will have to wait for another year to get vaccinated while reminding that the coronavirus infection will not vanish with vaccination no conoravirus vaccine for common people till,Neutral,2
1.32571E+18,i wish they had taken covid more seriously earlier i also wish ut wasn't filled with entitled self serving assholes it's bc of these factors that we're going to have a rough time until a vaccine is available then the antivax battle begins,ProVax,0
1.32572E+18,how theyll know if the covid vaccines work is a matter of math biology and a little luck the philadelphia inquirer,Neutral,2
1.32577E+18,biontech pfizer covid vaccine candidate was more than effective in prevention,Neutral,2
1.32577E+18,reasons to be happy trump out and a effective covid vaccine,ProVax,0
1.32577E+18,pfizers coronavirus vaccine is more than percent effective in first analysis company reports the washington post,Neutral,2
1.32577E+18,promising news in search for a covid vaccine,ProVax,0
1.32577E+18,sounds promising still a bit to go but fingers crossed one thing this pandemic will definitely have done will be to improve vaccine research and development immensely covid vaccine candidate is effective says manufacturer,ProVax,0
1.32577E+18,no thanks i will take my chances i have a survival rate without a vaccine,AntiVax,1
1.32577E+18,hurrah the covid vaccine weve all been seeking,ProVax,0
1.32577E+18,how scientists and health officials can address mistrust of a covid vaccine and why it matters via businessinsider,Neutral,2
1.32579E+18,still not taking it #pfizer #covid #coronavirus #coronavirusvaccine,AntiVax,1
1.32579E+18,inject this coronavirus vaccine into my veins and i mean it literally,ProVax,0
1.32579E+18,in other good news for the world very promising results from pfizers #covid vaccine candidate in phase trials so far fingers crossed,ProVax,0
1.32581E+18,thank you president trump stock futures soar on positive news from pfizer and a covid vaccine twitchyteam #aag #aag,Neutral,2
1.32581E+18,as donald trump said he was going to have a vaccine before the end of this year,Neutral,2
1.32581E+18,yeah i dont trust a rushed vaccine at all i dont even trust vaccines that have only been tested for years let alone something w gov plans for evil behind it in the first place absolutely no thanks i get sick from seasonal coronavirus shots on top of that,AntiVax,1
1.32581E+18,always astonishing to me that a significant number of brits say that their government has failed to handle covid well only to turn around and say and also i won't take a vaccine and i won't wear masks and i think business ought to stay open and social distancing doesn't work,ProVax,0
1.32582E+18,finally some positive news on a covid vaccine,ProVax,0
1.32582E+18,expressionessd im unsure i have autoimmune conditions so i want to find out how it would affect people like me eg when i had the swine flu vaccine my immune system flared up and i was sick for months that said its not certain how my immune system would react to getting #covid either,AntiVax,1
1.32584E+18,a effective covid vaccine is coming maybe beginning of next year man trump conspiracy theorist are gonna have a fucking field day,Neutral,2
1.32586E+18,covid vaccine from pfizer and biontech is strongly effective early data from large trial indicate via statnews,Neutral,2
1.32587E+18,say no to vaccines,AntiVax,1
1.32587E+18,great news for #greece this week #pfizer and biontech announce success on covid vaccine candidate biden wins election moody's upgrades greece's rating to ba,ProVax,0
1.32587E+18,positive data on biontech and us partner #pfizer inc's #covid vaccine is an unlikely success for the married couple behind the german biotech firm who have devoted their lives to harnessing the immune system against cancer,ProVax,0
1.32587E+18,good news #kovidvaccine,ProVax,0
1.3259E+18,stick your vaccine i'll trust my immune system,AntiVax,1
1.32592E+18,is this vaccine a miracle cure for the coronavirus i dont understand,Neutral,2
1.32593E+18,i trust #science by all accounts the fda which will ultimately decide whether to authorize the handful of vaccine candidates currently in trials has prevailed in deflecting the trump administrations attempts to shortcut the review process,ProVax,0
1.32593E+18,kimalex digada paulrey #pfizervaccine claims to prevent symptoms in of recipients without any vaccine of us either have no symptoms at all our wonderful immune system at work or suffer a flu like illness mainly elderly infirm succumb #covid for most is not a deadly #novaccineneeded,AntiVax,1
1.32594E+18,yup no thank you how about a vaccine for cancer amazing how we can find a bullshit vaccine for coronavirus that will cause cancer later in life fuck you,AntiVax,1
1.326E+18,secazar in years they have never developed a vaccine for coronavirus historically vaccines take to years to develop and test they are still not safe hence vaers you want to take a new mrna vaccine developed in months stupidity,AntiVax,1
1.326E+18,sheilaa luxmeamundiam epsilon floriankrammer in years they have never developed a vaccine for coronavirus historically vaccines take to years to develop and test they are still not safe hence vaers you want to take a new mrna vaccine developed in months stupidity,AntiVax,1
1.32605E+18,right then so everyone knows that the mrna vaccine is not for covid or any other future mutations some people seem confused over the effectiveness news the mrna vaxx is a dna manipulator a type of gene editing,AntiVax,1
1.32606E+18,the replies to this are so fucking depressing no one is going to take the vaccine everyone is dumb,ProVax,0
1.32608E+18,this is such good news on so many levels #vaccine,ProVax,0
1.32608E+18,pfizer says its coronavirus vaccine is effective here's how that compares to shots for the flu measles and more,Neutral,2
1.32608E+18,tadie l vowed kuti coronavirus or not l will be in mutare froma january to may come next year but anyway bbc yati k people were given a vaccine and it's effective there's hope,ProVax,0
1.3261E+18,covid vaccine,Neutral,2
1.32611E+18,andydalessio bangondoor kittymost labourheartland i do know about drugs companies but i'm talking about covid vaccines if you're going to call a vaccine a poison you'll need hard evidence,ProVax,0
1.32614E+18,the only vaccine he should get comes from a vet to put him to sleep,Neutral,2
1.32614E+18,globaltimesnews only fools are willing to be first to try china-made #covid vaccine the same birthplace of #wuhancoronavirus #fuckchina,AntiVax,1
1.32615E+18,nigelkellow dont bother me with this vaccine you would have no chance administering this on me i refuse over percent will refuse you are not going to solve the covid crisis with a vaccination,AntiVax,1
1.32615E+18,#russia now saying their vax is effective no thanks ill wear my mask eat outdoors and hope for the best russia can keep their vax #pfizervaccine pfe #vaccine #pfizer #coronavirus #investing #emergingmarkets #investments,AntiVax,1
1.32615E+18,great news the company pfizer which yesterday announced the vaccine against covid soon abbaramajid #majidabbara,ProVax,0
1.32616E+18,nigelanderton ljubica buffaloalbertz dannystreetman kathyconwom if you want a vaccine you get one i dont need one ive a strong immune system i dont get the flu vaccine and flu is worse than covid,AntiVax,1
1.32616E+18,kudos to all the scientists and medical experts working tirelessly to produce a safe and productive vaccine to defeat covid,ProVax,0
1.32621E+18,key questions about the pfizer biontech covid vaccine child health coronavirus source the guardian,Neutral,2
1.32621E+18,poconnell robreiner my brother a magat is impressed with trumps handling of covid this includes the vaccine my brother,Neutral,2
1.32623E+18,another good news item improved treatment and vaccine with great numbers on the way,ProVax,0
1.32675E+18,if the plan is approved concertgoers can purchase a ticket but will be required to provide either proof of vaccination or a negative coronavirus test result produced hours before the event idk still seems risky,Neutral,2
1.32702E+18,hancock says there's a committee that advises the government on vaccine distribution in sept another committee advised the government to lockdown on sept st johnson locked down in nov we now have over dead from coronavirus committees are useless to tories,Neutral,2
1.32736E+18,remember realdonaldtrump and his admin didn't make this #vaccine pfizer did #covid #warpspeed,Neutral,2
1.32753E+18,biontech and pfizers covid vaccine is surprisingly effective though experts question what effectiveness will look like in the real world marketwatch,ProVax,0
1.3277E+18,huffpost which is more pathological coronavirus or fascism i would say fascism because theres at least a vaccine coming for coronavirus,ProVax,0
1.32805E+18,#petition prevent any restrictions on those who refuse a #covid vaccination,AntiVax,1
1.32857E+18,it would be really a miraculous achievement by moderna in association with operation warp speed to develop the coronavirus vaccine of accuracy to mitigate the contagion within this year it would be a commendable accomplishment by the trump administration,ProVax,0
1.32871E+18,we are told that you can't get covid recover and then obtain immunity from covid so just how the hell can any new vaccine give you immunity from covid that you cant gain immunity from bollocks bollocks,AntiVax,1
1.32872E+18,literacy programmes vaccine funder dolly parton wonderwoman,Neutral,2
1.32881E+18,free flu vaccines and covid tests,Neutral,2
1.32896E+18,#covid vaccines must be made available to all governments and #bigpharma must stop global medical apartheid,ProVax,0
1.32906E+18,this is very good to see my aunt died of covid pneumonia related issues a few days ago wear your fucking masks social distance get your goddamn vaccines unless you're one of the people allergic to vaccines then don't do that don't die protect yourself,ProVax,0
1.32906E+18,moderna and other covid vaccines candidates like the pfizer biontech se astrazeneca and novavax inc are changing the way vaccines are made with revolutionary and technological breakthroughs moderna at the start of the week,Neutral,2
1.32907E+18,bring it on pfizer will seek fda approval for covid vaccine in days via mailonline,ProVax,0
1.3291E+18,reading beckershr pfizer says its covid vaccine is effective,Neutral,2
1.3291E+18,correct me if i am wrong but won't people with #antibodies against #sarscov have no benefit with #mrna #vaccine #covid #covid #pandemia virusesimmunity pfizer modernatx krutikakuppalli gummibear ballouxfrancois bealelab who krisphant icmrdelhi nitiaayog,AntiVax,1
1.3291E+18,hospitalizations are surging and new deaths were announced today but the #quebec govt just gave the green light to meetings of people in hotels and conference rooms even in the red zone we better all pray for speedy access to that vaccine #covid #qcpoli,ProVax,0
1.32913E+18,pfizer to seek covid vaccine approval within days as trial shows percent efficacy via nbcnews,Neutral,2
1.32921E+18,the united states surpasses covid deaths as vaccine makers race the clock for federal approval,Neutral,2
1.32944E+18,astrazeneca vaccine shows strong immune response in elderly appears safe in study,ProVax,0
1.32968E+18,csc news cuba leads race for latin american coronavirus vaccine,Neutral,2
1.33022E+18,i am pro vaccination programs but no vaccines should be mandatory especially where the safety testing is rushed or skimped and greedy pharma companies are involved i will gladly accept vaccines produced in china russia or cuba though i trust them more,ProVax,0
1.33033E+18,china's xi jinping pledged to work with other countries to accelerate covid vaccinations,Neutral,2
1.33147E+18,hitaskunk charlesadler well itll be a few months before they make make the coronavirus vaccine available to regular canadians i will wait and see,Neutral,2
1.3315E+18,can vaccine protect from #covid vaccine scientist gkangind asserts many questions are unanswered watch the full interview bhupendrachaube #coronavirus #vaccine full video,Neutral,2
1.3316E+18,justinwelby i agree how awful to hit the poorest in the world who need our help at this time more than ever they will no doubt be the least able to afford the covid vaccines,ProVax,0
1.33202E+18,senrubiopress over deaths a day from covid is not worth mentioning whats the matter with you sycophant smaller hands sick the media has been all over the hopeful excitement about vaccines even when media gives trump credit you twist it as negative w disinformation,ProVax,0
1.33264E+18,covid corona virus vaccine update #covid #coronavaccine #fda,Neutral,2
1.33344E+18,goldman sachs predicts how quickly coronavirus vaccines will be rolled out worldwide goldman sachs economists expected half of the population of the us and canada likely to be vaccinated in april they then forecasted the uk would vaccinate half,Neutral,2
1.33363E+18,i'm wondering whether the government is impeding the access of vaccines to incarcerated individuals similar to how they restrict voting rights i don't get why a community with a high risk of contamination would not receive medicine to prevent it #poormomsjmu drdavishonors,ProVax,0
1.33408E+18,interpol warns that covid vaccines could be targeted by criminals,Neutral,2
1.33465E+18,on the one hand what a load of shit on the other perfect cause i seriously need about million other people to get injected first before i feel all the way safe #covid #iwillgetvaccinated #covidiots #covidvaccine,ProVax,0
1.33475E+18,kellyquilt i will gladly take any coronavirus vaccine approved by the mhragovuk im a respiratory consultant at cuhnhs royalpapworth im the professor of respiratory science at the university of cambridge #docsforvax,ProVax,0
1.33586E+18,news updates from hindustan times indian air force fully prepared to transport covid vaccines and hindustan times news updates from hindustan times indian air force fully prepared to transport covid vaccines and hindustan times,Neutral,2
1.33614E+18,justin trudeau says pfizer's covid vaccine is coming to canada before the end of month,Neutral,2
1.33642E+18,trump officials scramble to justify decision not to buy extra pfizer vaccine doses,Neutral,2
1.32566E+18,medical supplies across specialties are allocated under two budget items totalling rm billion in mohs specific programmes in operating expenditure of budget covid vaccines are also not listed for moh under the separate covid fund,Neutral,2
1.32569E+18,dr carrie madej about coronavirus vaccines and transhumanism nanotech via youtube,Neutral,2
1.32569E+18,when asked about the challenges india would have after a #coronavirus vaccine is available he said the prime focus will be its distribution so that it reaches every part of the country,Neutral,2
1.3257E+18,deploying covid vaccines will be an unprecedented administrative and logistical challenge once it is available researchers at takshashilainst propose a plan to vaccinate of india's population by dec,Neutral,2
1.32571E+18,the idiot who escaped to hawaii whilst australia burned has approved making a covid vaccine b trials are complete australia coronavirus vaccine production begins in australia before oxford-astrazeneca's products last stage of approval abc news,AntiVax,1
1.32577E+18,the first coronavirus vaccine can prevent more than of people from getting covid a preliminary analysis shows the developers pfizer and biontech described it as a great day for science and humanity,Neutral,2
1.32577E+18,yeah im good luv im not taking a vaccine developed in less than a year,AntiVax,1
1.32577E+18,pfizer says early analysis shows its covid vaccine is effective,Neutral,2
1.32577E+18,breaking the covid vaccine being developed by pfizer and biontech prevent more than of infections in a study of tens of thousands of volunteers stock futures jump,Neutral,2
1.32577E+18,independent exciting news lets hope this is the beginning of the end of this pandemic lets also hope that if indeed the vaccine is effective it will then be distributed fairly and equally around the globe,ProVax,0
1.32577E+18,#covid pfizer and biontechs covid vaccine found to be effective,Neutral,2
1.32578E+18,this has only just been announced and ive already seen multiple people claiming they wont take it and making fun of the non-woke people who are looking forward to a vaccine,ProVax,0
1.32578E+18,thank the lord a vaccine has been found i know it wont roll out yet but finally a breakthrough fingers crossed everything continues smoothly,ProVax,0
1.32579E+18,andrewflood i didn't make any call months ago i remain skeptical about whether an effective safe vaccine can be produced in a short time period given there is no coronavirus vaccine in existence i am also skeptical of pfizer for very good reasons,AntiVax,1
1.32579E+18,straight into my veins or like where it is that vaccines go,ProVax,0
1.3258E+18,the amount of people whinging that it doesn't work for of people is giving me a migraine like ma'am not a single vaccine on earth is effective,ProVax,0
1.32581E+18,jdamis i keep seeing this touted as exceptionally positive news but i always thought vaccines are near efficacious still seems to leave a lot of room for contracting covid,AntiVax,1
1.32581E+18,great news although the substantial side effects of the vaccine over the course of the year must also be researched in order to be positive about the cure as per protocol by who great step towards immunization against the global pandemic,ProVax,0
1.32581E+18,the covid-deniers anti-vaxxers and general tinfoil hat-wearing conspiracy theorists are out in forcel am ok with this less competition for me to get my vaccine personally i trust the real scientists more than the armchair experts,ProVax,0
1.32582E+18,pump it into my veins give me my life back coronavirus pfizer covid vaccine found to be effective in great day for science and humanity,ProVax,0
1.32584E+18,tomastaylor coronavirus has been around for decades the flu is more deadly than the so called covid its all a scam the vaccine is not for the virus its to change your dna which bill gates clearly tells you he doesn't even hide the fact so inject away tom at your peril,AntiVax,1
1.32586E+18,be ready either way this health passport is coming and so are the vaccines that are activated with a device that resembles a toothbrush which delivers an electrical impulse for a fraction of a second allowing the dna to penetrate the body's cells and carry out its mission,AntiVax,1
1.32586E+18,pfizer's covid vaccine has higher effectiveness rate than expected,ProVax,0
1.32586E+18,dear pfizer as someone who falls in the for whom the shingles vaccine doesn't work excuse me if your possible effectiveness rate doesn't excite me #covidvaccine #covid,AntiVax,1
1.32587E+18,long way to go but surely thats good news about the vaccine is it not seeing some negativity #covid #vaccine #dailybriefing #borisjohnson,ProVax,0
1.32588E+18,good news but surly not a quick ending of #covid #biontech #pfizer #vaccine #chance,ProVax,0
1.32589E+18,russia says their covid vaccine is also effective via,Neutral,2
1.32589E+18,go fuck yourself this had nothing to do with the administration and pfizer has already told everybody they were not apart of your bullshit team nice try tho this vaccine is a win for humanity not you or your administration pack your bags bitch,ProVax,0
1.32589E+18,due to the good news of the covid vaccine european stock markets surged on november about stocks rose and stocks jumped more than #lse #fra #london #frankfurt #stockmarkets #stocks #europe,Neutral,2
1.3259E+18,piratehat realjameswoods i think its an rna vaccine so it edits your dna to make the symptoms of covid less severe you know the symptoms that range from nothing to death crispr count me out for that injection,AntiVax,1
1.3259E+18,pfizer did mot take part in your program to develop a vaccine stupublicans will stop at nothing to con the public as someone who worked with pharmaceutical companies for years i trust pfizer much more than i trust pence,ProVax,0
1.32591E+18,pfizer and biontech announce trial data showing covid vaccine is more than effective,Neutral,2
1.32591E+18,davidkurten perditamdurango our own immune system is successful in defeating covid so why would we risk an experimental vaccine only a debatable successful which has never been used on humans has been rushed through by a dishonest government who has lied about the whole thing,AntiVax,1
1.32592E+18,pfizer announced good news about its coronavirus vaccine on monday will it work in older adults how about kids when will it be available who will get it first here's what we know and don't know,ProVax,0
1.32592E+18,finally some good news related to covid vaccine wait for me #japan,ProVax,0
1.32593E+18,rna a novel technology to prevent and treat disease as coronavirus cancer and reinforce the immune system harvard and other as pfizer laboratories as applying rna ti produce a new generation if vaccines,Neutral,2
1.32593E+18,covid has barely been around for a year you can't make vaccines for future virus's without the fucking virus to begin with biden aint done shit to help with covid are you stupid,AntiVax,1
1.32594E+18,woo progress on a covid vaccine nothing supports optimism at ending a pandemic like preliminary data on half a trial that says its more effective than the yearly flu vaccine now to quietly wait for it to pass the month safety check,ProVax,0
1.32599E+18,why would anyone willingly vaccinate themselves with a vaccine that has been developed exponentially fast had limited human trials and results showing higher death rates from the vaccine than the actual virus also if bill gates has any stake in mass production no thanks,AntiVax,1
1.326E+18,tinabiggs emeraldrobinson why i support trump but i wont be getting the covid vaccine,AntiVax,1
1.32605E+18,bottomline folksgonna level with youi would not want this for myself or anyone i know death is not the only bad outcome of #covideven if we survive there are huge chronic consequences for those still advocating herd to infect everyone w out vaccineyoure insane,ProVax,0
1.32608E+18,respect for dr atta ur rehman i had similar concerns regarding pfizer vaccine,AntiVax,1
1.32608E+18,these man think we are stupid you couldnt even structure a proper lockdown yet vaccine is ready in a few months yea low it,AntiVax,1
1.32608E+18,i trust people who dont believe covid exists the ones who demonstrated about their rights being undermined by lockdown who put the rest of us under a bigger chance of catching it wont be offered the new vaccine no point it doesnt exist and would infringe their rights,ProVax,0
1.32609E+18,yesterday's interim data readout from the trial of the #pfizer #biontech #covid #vaccine bntb was as good as one could hope for let's hope the final data are as good in the meantime can journalists please drop the gamechanger trope it raises expectations unnecessarily,Neutral,2
1.3261E+18,a badly tested vaccine which causes so much hope hope can be quickly vanished when the first side-effects or inefficiencies arise remember only little data available,AntiVax,1
1.3261E+18,nigelkellow halftwottered yrs and the ifr is and for the general population the assumptions for covid originally were an order of magnitude higher which were in hindsight incorrect therefore i won't be having it for the same reason i don't take the flu vaccine i'll take my chances,AntiVax,1
1.32612E+18,so is the global human immune system still more effective than this vaccine,AntiVax,1
1.32612E+18,you think ima take these vaccines immediately you must be bloffing,AntiVax,1
1.32612E+18,according to jeuneafrique morrocco is the first country in the world to implement a #covid vaccineway to go,ProVax,0
1.32612E+18,well if this is true i hope that the government will equitably distribute the vaccines not only for those who have the power and money to avail,ProVax,0
1.32613E+18,if the existing common cold coronaviruses give some form of protection against covid does that mean that the covid vaccine will give some form of protection against the common cold coronaviruses will the common cold become slightly less common once we vaccinate everyone,Neutral,2
1.32613E+18,does a vaccine against covid herald the end of the pandemic via financialtimes,Neutral,2
1.32614E+18,something about this vaccine scares me anyone with underlying health issues please be careful i dont get the flu jab coz it gives me migraines and aches so this is just a no from me,AntiVax,1
1.32615E+18,really exciting time as covid vaccine hopes soar #todaysmedicalupdate #medicine #medical #health #insurance #pharmaceutical #biotech #covid #coronavirus #security #treatment #doctor #policy #care #vaccine #technews please retweet,ProVax,0
1.32616E+18,i will have the vaccine,ProVax,0
1.32616E+18,while i'm greatly looking forward to a vaccine i will miss wearing leggings and comfy sweaters everyday to work #vaccine #covid pfizer #workingfromhome,ProVax,0
1.32617E+18,#covid #vaccine amazing newsif trueto be applauded isn't it remarkable what can be achievedwhen the world order of finance is threatenedhmmmhow long has cancer been with us now,ProVax,0
1.32617E+18,some good newsin addition to the vaccine trials to start the week fda allows emergency use of first covid antibody drug reuters,ProVax,0
1.32621E+18,the final round of eterna openvaccine has begun submit solutions by nov before we announce design rules to stabilize covid mrna vaccines,Neutral,2
1.32624E+18,reuters behind pfizer's vaccine an understated husband-and-wife dream team,Neutral,2
1.32654E+18,#breaking brazil allows trials of chinese covid vaccine to resume regulator,Neutral,2
1.32663E+18,white house coronavirus advisor scott atlas slams fauci as a political animal for sounding upbeat over covid vaccine results,Neutral,2
1.32684E+18,tester dhscgovuk whats the manufacturer's past form by the way there is about covid vaccines in clinical trials all different types and different makers and research pfizer is just one,Neutral,2
1.32831E+18,unless its effective than is useless and release the potential side effects that this may cause still cant make me get this vaccine my body my choice,AntiVax,1
1.32837E+18,five key ways #gis can support #covid vaccine distribution from esri's chief medical officer estegeraghty,Neutral,2
1.32837E+18,a week after pfizer released it preliminary data showing their covid vaccine to be effective moderna has released preliminary data of their own showing their vaccine to be effective this is incredible news if these findings stand,ProVax,0
1.32906E+18,pfizer to request emergency use authorization for vaccine within days,Neutral,2
1.32907E+18,chinas sinovac reports mixed findings in early coronavirus vaccine trials,Neutral,2
1.3291E+18,the pastor said im not going to get the coronavirus im not going to give anybody the coronavirus because i cant get it because i talked to god about it and ive taken my vaccine my vaccine is psalm and i am free from that mess,AntiVax,1
1.32914E+18,vaccines don't always take years to be produced alot of those years are spent doing nothing waiting for approvals and money if the covid vaccine is ready next year i won't be surprised,ProVax,0
